IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
64.130.47.187   | 5gLB5teGaEY6dzPC1wKJm1C33vpqj9JaTH9pB1rJS6at | 8001   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
37.122.252.21   | 8CNn4obJ6fzd91c3DXh3dske5N5FxnzTM5LL5Wd92YVA | 9000   | 9003  | 9009     | 37.122.252.21:8899    | 3.0.7   | 3604001754
67.209.54.254   | AoE11QmBdxYUHMYA4dn7QAx7Bw85qT9pzZcnV1bLMcPE | 8001   | none  | none     | none                  | 2.2.7   | 463342092
216.144.245.158 | 8A1b95o4sGd3Szuz2wLi7H4g9k2ky8PpVpYLgUqmHPFR | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
67.213.117.119  | DntvzHxDhCa2kyaRZYQEFP41dKeFqcK1njZFB3cZpEzt | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
186.233.187.135 | 8m6TfZP6ffs11LrPGWrLAFcVHmTgaFp8THsoqqktnhir | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.225.103.98   | 7GcotbMG2SQhpASm1B6ZQawzfgHoCNe6oDwC8TcBDR3B | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
64.130.47.186   | HoJP1d7JoGM9cfke3ZhpxkvFVKEjzcrWPZ5AkjdefhwM | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
44.235.56.74    | DrRMbDRbQnpdm93XZ1vjJqCN2Zch71R9WJbhD1vwusex | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
72.46.86.127    | BNmW3XxREnpz7Uu58qWEuTnXKKggC8DEpyidBceZq73a | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
84.32.186.48    | F5pvQDynwiZ4EEebzcT6m5SHRRDnfPgngVbPvJCR68Rb | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
202.8.11.152    | DBfWA2HTcBWSbDEFi4SbFidoX4gS4Jz8YSNrjoRaKXV5 | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
64.130.33.46    | 4Mw2FHavUtWkvzNffvCV2XwKVr3bD6LmB9PgJaqTgA4h | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
146.0.231.91    | tGXnNBdVkBdBMQ37YhuNPHfKSuNAZEMA1SPAynWcRFd  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
104.248.218.48  | 9s1ehYrknaYwB4TYAZqmzxRKps7YVaKUAad52fsG63vP | 9000   | none  | none     | none                  | 4.0.0   | 1718981463
74.63.225.7     | D9pVhNW2Aw8RnN3iMf2Y5cGvcQU7rKd84LxoeN37oWwM | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.31.39.70     | 4KPd263EzTApXQm3j8VLVE7zhA3r4fXQ6sCHyK72V5om | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
198.13.139.15   | 71UYB5EdZWZ24zuCiejNScypaocLsHLXwCao21nj3W48 | 8001   | none  | none     | none                  | 3.0.0   | 688298317
139.171.194.98  | Dme7fVehJwe4quWeaq69VP14WJxqBChpaEBocwcgHHnv | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.54.56    | z8ATSQkjoYbfz6em1ormmF93EDU3rNpGZZeM71WJeqG  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
129.212.233.181 | 5CdaxUfKFcS9Xki3UTLEUveyJT6iANfssb7rosDCzmZN | 9000   | none  | none     | none                  | 4.0.0   | 1718981463
64.130.52.170   | amshtHNoEMeESbKfrddeNTniVqejq9Q9Z8ishCfjFML  | 9001   | 9002  | 9008     | none                  | 0.712.30006| 3604001754
208.85.23.4     | HPGuEWVVXm1ovCJUKScSQRoeTMRyyaaax8JXRPg6fTuf | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
5.199.170.100   | HSZv8MAadCzpYc5YYvrWTjTK7Pk8hkA3hUwUHJYYcYQr | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
141.98.219.134  | F5Gm5rhHnqRjA3Tn6uTi9zEXZRacVu5WBPcFfKEsTV3C | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.115.203.46  | 985MHJLwZo8S1gWtiKUyg53nTgLMewPiGyg3SWAMqqWE | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
66.248.205.6    | 2vaqFRUAHnwCgFSQK8BgBwYLcEQ4jLLVhjf3LEY9KT9s | 8001   | 8003  | 8009     | none                  | 3.0.4   | 3604001754
162.19.222.252  | 7gnFYY1kugbryHWWHfLjhcitTpP7dmqwj68SiCf1eMQZ | 8000   | 8003  | 8009     | 162.19.222.252:8901   | 3.0.8   | 3604001754
37.114.51.58    | ATbocCfoZGCQVXwEeS7jByWjmv3UmHACmhaHS31t9mYB | 8001   | 8003  | 8009     | none                  | 3.1.4   | 2086771155
67.213.120.147  | 6z2Zmom96NBExfnfJ5bVT2eNKsvRRmARvXVFyqhFHrJQ | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.34.81.129    | DUAFAwdD53qEHZM7v9VDkeUMu2JjLxrAbx6Yqos3ijNT | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
92.205.32.71    | Cg32P4NmZtGtHjWfkZjDCT7CxgmZERv9x9T4cyjg2Nbd | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
15.235.225.141  | 64pP1sgqwJc1SHxBBUbSAMzUmkRgb84Ak7KjDakXpKPw | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
51.77.102.102   | CuTcaoV9qcXRwC7tv8g252tE649BrqfXcuwtTmJ2qhrS | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
185.191.117.70  | 81KFsTrzo6iFaA6otL3nJueok3YiBVyCwwiyAFEEKXcR | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
38.46.222.140   | dUMbgypShcUiseuetdBT9J9D5jNBxzJ5CU4WCiRkuy1  | 8000   | 8003  | 8009     | none                  | 3.0.0   | 2900245688
141.98.219.70   | 9Wku8rQdWrqQzBm1mz58HbAb1aYQdQs8xxyhE1CPq8W4 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
57.129.84.190   | DJZBgqpZzqM1eBtEZarxET1ZDKvwuWtarVobWo33Ncm4 | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
64.130.43.197   | aMEnG7dhaP7whw3FX4Z85u6EZxxMjc2QQyoLnxRcfXW  | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
34.1.139.131    | DW5ZZfRvcRfzuKT4N5pCZdgHR6rakG6wfJk9QzTHruj9 | 8001   | 8003  | 8009     | 34.1.139.131:8899     | 3.0.12  | 3604001754
198.13.130.85   | GnhHZK3Qymncxry1B4TgsvoUwRL2iEeS1Umz6UxJ9NWX | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
188.166.255.223 | 5k9fz1trMVHzqA8aB9Ja472bULDxFXbmQUTe5o9Wn3h3 | 9004   | none  | none     | none                  | 4.0.0   | 1718981463
162.19.103.102  | BYrwBEKfW6ZMF9cGcT9X87AVBW8nu1QrSHYucWKXTXHL | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
135.125.142.224 | DWgqSc4ew3bzHxXEjYoFk78iRSdjMKtk5SJC7WYgVmSL | 8000   | 8006  | 8012     | 135.125.142.224:8899  | 3.0.10  | 3604001754
51.255.148.99   | CEMFYbTR5qMDcXXvdDwooCEFtjqhNfNpK486hwUvaTFk | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
104.204.142.12  | CEyVHhymAiCwHyD7WyV2KMZcBuCvQ7KfRBtamgBN9tj  | 8000   | 8003  | 8009     | 104.204.142.12:8899   | 3.0.12  | 3604001754
164.92.253.68   | GXVCnSb3kPjHnoKHEFYQxSHPbwKQ9q7CZxpVYLJF8aFH | 9007   | none  | none     | none                  | 4.0.0   | 1718981463
185.209.179.147 | DPNqZFTzWDicRMvat873obH9kLD146pgov9r9Sc9M4aN | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
65.108.76.43    | 6uRzxCPaoR3yKKD4SV7Et79X1i3F4pbEGjyMWh1oGsNh | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
51.81.190.3     | 7BjNjNFHZsJ1sNjLqs1CbcUtDRVap1R4pHeCE2nhd4ju | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
67.209.52.91    | C4Undt2qqiiP7eYT1AKorJJUZMAHge7VyX4dzjA8q5sm | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.250.253.59   | 7LyRSjKm2HAGB74XujhJ5qUbqqf1GwrgAUKQWc7JLgmT | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
69.67.148.139   | 42P9zMb7Pt7s3dgVSVHYwd17FWA5msXYpYJ4ZjWMsN6H | 8001   | 8023  | 8029     | none                  | 3.0.8   | 3604001754
154.16.169.16   | F9gEMv9FfvzU32d7xnfyUYnrE6pwAewhctGPBbizfmYb | 8001   | 10004 | 10010    | none                  | 3.0.6   | 3604001754
51.68.202.158   | 7ygohgSvf5yiaz44S9r8mitMkf1fP13wXm57njtbEV4d | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
15.204.47.217   | 6JDHVUcE9QUgsNQizATttoCf9YmY1eL9J9yNzznArM2  | 8001   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
45.152.160.125  | Bs5kEVkF8RDjVgWvLvSLMn8XvXys6T1a3xqAKt7348M  | 8002   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.130.47.170   | EFoxLuU6f5REJVvYDEhSjUSkc6rGMEW9kLi9mc7kX9SV | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
204.16.246.40   | 25WSbTgzoSrbHfi8NKJ2BRdx9HWAzVRuA4L231dDsPNG | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.130.51.139   | C8kekVxcCxC47nT9SmuHzoXadFkzSPnA9JmymC4qedX5 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
212.135.23.4    | 65Ho6Sbn5bTpsceLBxb4waGrHRisCsnYK5FqwNVXH1Ac | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
178.128.222.65  | 817eKzHDgkH34BeHXoWzktuAhaeSWJxEEWkcWhpUgPz9 | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
64.130.37.158   | 76qeZWd1CtPtsjpED3mCimgs4gJADDnH2yoDf5p7KP75 | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.226.112.247  | ExgZqMgW2TmSsvtZMtcBXBocUGrUm2JHiaZiPtHXGCsS | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
64.130.55.50    | 3gaTX4yMsUMmjLD1vGhX2PVA1dYYL81daoCj1juT6zTv | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
147.124.195.37  | Gq4Cf7padoj2bgYV3WohuRdwBWMRqzXrsNpmrKzrzXP3 | 5577   | 5557  | 5563     | none                  | 3.0.6   | 3604001754
64.130.43.54    | ACG2s47UthM9MnhXqdk3xAAjRH5q1rBU5KfP1g2mNj52 | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
138.197.106.249 | 9ctARPCUHiixjxLQjHNuenvt8BTMPYB9w3rP6RJevPeD | 9002   | none  | none     | none                  | 4.0.0   | 1718981463
142.93.166.153  | JAt8q6Sdb5SnuMQo9bKBkFdJYn2aD6fkwNogVXxagzxq | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
206.189.80.188  | 96gykkvTNE9C5eU5d8M48KVbRHvaq39xmmdav8JY7wSS | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
195.12.228.195  | rox3CGJNiunnYWtPFoB7TK45oLnQkdEcU9qCjWQvRsC  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.34.81.133    | 5MyopkBXj1Stzj984GSJmTomdZcKj7fGumGVLG7mApaV | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
18.170.88.94    | 953TTBURtFgm1gFzQHyxyYwmLmaTaekZpBVMKzYqudPh | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.51.165   | GNKQvxK88NfeURUHBKiv4RfpwAXyZx3RAZRv919KMhe1 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.191.118.110 | 7Tin66SvyGfnB2zmFKAfN86JFDbinr9MCvJG9mhUnJwm | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
45.152.160.37   | 9vwoDJuYVKsy28zepGnncnufDdp1WcauVzNFpeLoyLNV | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
167.99.133.246  | CktJGcZTjtqJ12xwFFBe3wn6UrBrXfqZMajnp3qCRLyf | 9004   | none  | none     | none                  | 4.0.0   | 1718981463
54.36.184.232   | DH6CVXjwGGZY79ubcXDpNHdoTV5oGQcQj6hBBHz5bgTf | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
198.13.139.29   | P3By5eakvmT3J57teUouyQhac6mfwdurgPHjJcSa4eF  | 8001   | none  | none     | none                  | 3.0.0   | 688298317
161.178.133.235 | DBnVfDPNrGuUN3321CakXX1yd9GamgCWxbtaaJSdur7H | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
208.115.224.222 | HMrFgxCU89XRLmFJp36uUkkVzQJmDLnE6eE4Fx3zmjYY | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.51.156   | 5VNfVjoCX9qrXwep5aSLMpGCUoo7diiyEnqKuz4AQuYB | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
135.181.209.36  | 4JjJUQSzn5ZxEgH37aDax4xPRiDNDgamTbvoLLR8BQaz | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
104.204.141.78  | 7dpyECbuXoYQ9RNFH7C16d7xpGr4UuzEKfdfvLESavqe | 8001   | 8004  | 8010     | 104.204.141.78:8899   | 3.0.12  | 3604001754
98.92.66.93     | DJN1gWYS81WALkyBjcmE3uFHReYUZFJecoeXKXykCayY | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
45.128.218.30   | DM5ovgX798BxC8nhAXJi6MN5NibqYu5qiJ8eTengbg6c | 8001   | 8003  | 8009     | 45.128.218.30:8899    | 3.0.6   | 3604001754
51.81.193.144   | 3Bhm7t9TC5RDaTXW4dtNC4NuQwupjtg6AQiQuicjwBQt | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.89.25.96     | 418E1hNEbVPAcWwvfcT84wxSkcEGq9F8UP2XMyw96Q4G | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
69.67.151.123   | 5a4xkTE51rhweGvo969uiQAnfqSoopg2UZkE5X7D9HLx | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
67.213.113.7    | 43PviTnMVXmNnyWsUUn1EmLRvwa8yt6WVB1reDnKjprb | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.61.85    | 8CtC1XNK7qxxDUBFAQLCLrFji6TZ8DNC2hgF388HkTNA | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
178.32.184.119  | 2c4n3tFXjoMD9HSnEBBjC427uccerZChP7ikccRWWrJL | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.222.169.197  | B8zGgC2RLnh52HBftGUE6RjfwJDkqc3TVC3pd5eXTnpm | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
202.8.8.105     | FK4AzutoyU77S8Rn9thqWWBB9CHBYzjCSRy7ousoeGHh | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
208.91.107.231  | 6ZYCdnpjLdrP962UsuKuMhDhAM5AvioTcYwex7r2gZXq | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
138.68.129.39   | zPYTZGmwxLRnd3A657PuTyh784sxkZtjcQ65duizF9b  | 9009   | none  | none     | none                  | 4.0.0   | 1718981463
92.205.32.97    | CWdQ2R7nfKz1CWqimyJxp1SogJg6thKjbfADaXqKbdFL | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
185.191.117.58  | 31Cof4xsA9wJxf71XsuVWRbuYFTvpJRjUHWr8LMJCJiB | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
64.130.52.211   | E3YCf9ayT9ZfU9Zo6gdx6wL13ThqnjRycGJ5H4NfjnhB | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.115.223.135 | J9RxBub4YLvVwjFKhHsG5KhbfX34FsdcJxRP9MwXRADG | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
40.160.12.229   | 2ppvLzVjikqswcTBV4eDJe9KfkP9zoD8mT5cG71MHs4C | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
47.130.37.154   | EKm7cLFGoSu7MqZXnCqymTLCcfktJfqQBzuT6rXxeLyq | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
160.202.128.65  | GR24qfKovgpg8DpLCiuM3Gxmv3W8HHHxoDab6nWbb9kj | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.31.54.83     | gyfNmaJg6YLAGAT8qLUnbc5tEQTVZXXwUdqfE3gztNr  | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
89.42.231.161   | 4rwB2aQYq9JzpLRK1YYnCLpUFXBaj9zkUy5ApHzFjmUw | 8001   | 10004 | 10010    | none                  | 3.0.6   | 3604001754
64.130.40.248   | 8B4GWaJYm8M2iM3qjBWiZgJhQTcW8d34SFysv8AHvBSy | 38000  | 38003 | 38009    | none                  | 3.0.6   | 3604001754
64.181.238.105  | 1CbGTv1aN1HFoyJ7REvZZrLYdSCnJGG4kbi4aoTYq1W  | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
51.68.135.61    | 5Y322rGfQethoJV2Gfg51TESr3kXCpT2JGkngDzHT5RN | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.43.30    | HL3GxbpM7obdUQxs2dc15iDRGmu17wU8YEgEjrw22Vfc | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.91.110.212  | HQRTmmgR7KWnVcL7jCKacwCNpMicyWmHAZzbFG9ET2Za | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
169.155.168.247 | 4DVEaUwAJJSPBCp837jhP7BXqH6ti9YLaR236oeVnq1W | 8001   | 8005  | 8011     | 169.155.168.247:8895  | 3.0.6   | 3604001754
216.144.245.154 | FbZgbGt9933LNAywWtFdwpeTtF4EB3ZT7c2NveNTtk26 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
159.223.86.25   | 4AffstkdqZ4q3AiCVaip7QffxeVZhqhqAwK9EQnjorsa | 9000   | none  | none     | none                  | 4.0.0   | 1718981463
148.72.141.82   | 6WdJj56aXPc2cP2KkKRmcgomXN5qUzcEbhBU5nd9HPoC | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
161.35.212.85   | BCXFhCarHgqUxAanXMfo8TUvCac4TgQV6dP7mjLaQ3G9 | 9004   | none  | none     | none                  | 4.0.0   | 1718981463
5.135.194.217   | 6kwH8sS8jLqT5NVa1iwiU7t9Hq93aawMTqaeJx52fDdr | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.50.48    | 4o1ekgGiQwq4G49xJGzG9n4cknbx5YuMxQn91itwuh5Q | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
1.54.110.171    | 9gg64e45YfjN6W4v5At8Q7fvdjDQXCFv2NcTeHELkgif | 8004   | 8002  | 8008     | none                  | 3.0.11  | 3604001754
67.213.121.169  | FmnK3XQTfa6s5c1PMFsZ3HvhBwNKNKqrtMrZySMRUuRW | 8001   | 8023  | 8029     | none                  | 3.0.8   | 3604001754
202.8.11.205    | EAhYxLQq3NPf5LLy1t8uk1xBNiDTShT5zKGcAQV37E3w | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
146.0.231.71    | 38Q58nVUMgPf2sFpfSWrMvM9dAcVdKJ7Xwdp1ioULPNy | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
104.204.140.38  | 8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa | 8001   | 9001  | 9007     | none                  | 0.805.30008| 3604001754
208.115.227.123 | 9DGGDdZAXqDRvFuUTYorTnoy82DwWNDHsMVUNnvwhTtC | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.42.71    | BBEyr6gLwDxXtWoYCvHN8RbSt7CSfy8Czgb9VogwNUWQ | 8001   | 8004  | 8010     | none                  | 3.0.0   | 688298317
198.13.132.19   | 9UEoc98Zm3Q9bBaVacwSjFCgrMTHxeSZpgUBtcKPWRZ3 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
141.98.219.126  | 5wT6eBSyLARd6YYncxniTTRr8KEG6jFd1mEHwoUu9Vfz | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
67.213.119.47   | 5JKhzp9VimWV9nm6bf55fVuDoSdxZEQMctBaPFUiikoC | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.130.41.186   | 3NZxFxiN4UWSbnrAZ7Jo2LoNsB5AGCfGN3VQ31dkptCx | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
164.152.163.126 | EpJuRrAAao77nv5FRi1wqnnjLVbruNzrptyyYprhP2zU | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.109.80   | 7imxL9SZEQTUSjgqgfYteWw3rZc839h7pHZkwMhedLFm | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
202.8.11.113    | 8AWBhfCGeKEgov3Uo7KAVV88n7BgtuBTBZBe1Bqkpi46 | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
104.248.146.106 | 8tqcavmrvfcdEWLLw4hiuefui7DJYTMnxEzZjcgBiXQq | 9000   | none  | none     | none                  | 4.0.0   | 1718981463
5.135.193.193   | 5XWGAGRTcoaU1Nt9iey8MRHcARd1EYtB1i6NxwWVM4EG | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
146.19.172.9    | 7Sgxzs68EhVZaxsBd1BfHumBcqjkoGhfTM71mqJX6YCq | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
178.128.222.65  | EPrjSiAbbieYymrNU1Jw3nZLyq13L1z4MLie4Ki4pALV | 9005   | none  | none     | none                  | 4.0.0   | 1718981463
5.39.106.29     | ECJP3R1EWHxNgdvuMwZK5U3JLVN4n3fEbVt1bz9GAXZn | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
86.105.224.96   | HPVMm62MZpgC7WnEQhZrhQ1Aidu3D8vHXyn6sFbeLmvt | 8000   | 8003  | 8009     | 86.105.224.96:8899    | 3.0.6   | 3604001754
5.135.193.217   | 9gpVxp8cji4tjknPm8sdmPwnG9iHjtWZxCciFKm2bu4d | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
74.63.203.91    | 7QQwjJM5EwtAjNpJvtsX6ctDLEcDPbYrZ63Ar76QrdYB | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.130.37.239   | E25HZiU5tRbHBLTauei4tmwEedcnJw19KkXwxjBxBeSV | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
13.215.249.212  | Fjw1pnMRBcvLWhTzFbMo8haiaXPnAq3kkawXJbJqecS5 | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
198.13.132.46   | 3M3r8Fi4MPys561VpksWfGH5dDVjzrMmbD29J763LoQQ | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
135.125.166.239 | F6pYnGbwiphouvn1PXFJmWcSyVgqq5R19uZSoxHoox2N | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
66.135.11.69    | DthhUj9LCX6gqTtJoN9EKLCJmeApjFnRDaAZ8FJvHVVn | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
185.177.125.27  | Bx2bbPsgwvAUfFEhqs1hpfhQuX1TLUBTsWWAy5XNLBkw | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.40.231   | 71jq9M9GiP5vRsjnPNVU95BTuHXRjkHALnwkDo9RCxbL | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
154.30.2.5      | HrrxZ8i2rPUcU9r2g2bJQmWf6hqCR9st2731e1rpG84J | 8001   | 10004 | 10010    | none                  | 3.0.10  | 3604001754
64.130.33.61    | BsbZ6JfhZ8HzNo3uNmKo3x3CZYf9FXsgSrmED42SdvHy | 12000  | 12003 | 12009    | 64.130.33.61:8899     | 3.0.8   | 3604001754
217.28.49.86    | HULrRcgUxJCgnvGjJXsQtiAaDPchrpsH4vykNAuT9K2c | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
173.231.13.178  | 5evizKJ7sfWN1fwL3EqPpaAC4TiQ9ee5GSs2WmFxSE7j | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
66.248.206.186  | FRwNXtsXVDG8VxxfAvUvbwr8ukELpsfSqu8Sx2pjo5yb | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
67.213.123.199  | 4FZMyMxHbC2NbNizj8bZDQ54JNTyXinndi3WdbN123sa | 8000   | 8003  | 8009     | none                  | 3.1.0   | 3652419286
185.26.8.223    | j3MYFBbMVKygfZkJBN2ij9jQKyzAUfp2ac6zo6JKgv4  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
18.192.25.245   | AD3GFktJvbwc5Q5EiG61B3Mt1NFFrDF8vyFkGsLP2phY | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
188.166.255.223 | 77TC8ek1EtcV1aJrF99eWFi6Gzkgp8Fe8h2pkLhPtqZf | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
185.191.117.112 | EL8nGnh2cxeVuHFKpkjoenCsNZavMGz7JMaWNge95SSV | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.42.222   | 8CuwpubxnZ1jY87QbAk2Z3v6hkvTbbaxnaopkyr6i4gV | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.152.160.253  | 5ozdhaC9vAWaEr87vQMLorSmnAheAQErevRJEWkzbcWY | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
64.31.52.162    | EhwwPxoPhA2f9XU6PuNPUL7LU483XHNrzn6mBTQpYWQ4 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
74.63.225.95    | 7oXGRoFdkWFfhWEnmmd3Rxq9P1Ea1o5f3LtMPREQ6ScL | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
67.213.123.137  | 2ZjvQjmgdA7GrYGANhYqigTQNzNqWBwJrJmNixMvoLAY | 8001   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.31.29.18     | 7o2ByDGLDyT6AJ29TbHj9YHfMAjJo8upvE4hAonTAoS4 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
104.204.142.93  | 2QzVs6zyD3TEEWH7bzfJdt8wzqngN6hFXwyT1EPrRWyY | 8001   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
86.105.224.134  | JEKL156HHj2vAJT9Y67PqPw2noat17r1fUWmPE9oMXDJ | 18000  | none  | none     | none                  | 3.0.6   | 3604001754
